projection_date,projected_months,mean,std,median,mean-1std,mean+1std,projected_date,actual_rate,actual_rate_direction,classification,mean_v_median,median_accuracy
2019-02-28,6,4.55,0.18081014266989479,4.5,4.369189857330105,4.7308101426698945,2019-08-28,4.25,Neutral,Below Mean - 1 std,0.04999999999999982,0
2019-03-31,6,4.46875,0.18069931817730678,4.5,4.2880506818226936,4.6494493181773064,2019-09-30,4.25,Neutral,Below Mean - 1 std,0.03125,0
2019-04-30,6,4.41875,0.1538761989892668,4.5,4.264873801010733,4.572626198989267,2019-10-30,4.25,Neutral,Below Mean - 1 std,0.08124999999999982,0
2019-05-31,6,4.426829268292683,0.1789195213551362,4.5,4.247909746937546,4.605748789647819,2019-11-30,4.25,Neutral,Within 1 std,0.07317073170731714,0
2019-06-30,6,4.387499999999999,0.21889875894272826,4.25,4.168601241057271,4.606398758942728,2019-12-30,4.25,Neutral,Within 1 std,0.1374999999999993,1
2019-07-31,6,4.361842105263158,0.26443059952096243,4.25,4.097411505742196,4.626272704784121,2020-01-31,4.25,Neutral,Within 1 std,0.11184210526315841,1
2019-08-31,6,4.351190476190476,0.25338876311497793,4.25,4.097801713075499,4.604579239305454,2020-02-29,4.25,Neutral,Within 1 std,0.10119047619047628,1
2019-09-30,6,4.384146341463415,0.24429465415514207,4.25,4.139851687308273,4.628440995618558,2020-03-30,3.75,Decreasing,Below Mean - 1 std,0.1341463414634152,0
2019-10-31,6,4.41875,0.22207861278477548,4.5,4.196671387215225,4.640828612784776,2020-04-30,3.75,Neutral,Below Mean - 1 std,0.08124999999999982,0
2019-11-30,6,4.375,0.19325517063098135,4.25,4.181744829369019,4.568255170630981,2020-05-30,3.25,Decreasing,Below Mean - 1 std,0.125,0
2019-12-31,6,4.340243902439025,0.17543499942825033,4.25,4.164808903010774,4.515678901867275,2020-06-30,2.75,Decreasing,Below Mean - 1 std,0.09024390243902491,0
2020-01-31,6,4.3375,0.16554107089736403,4.25,4.171958929102637,4.503041070897364,2020-07-31,2.5,Neutral,Below Mean - 1 std,0.08750000000000036,0
2020-02-29,6,4.3048780487804885,0.13124637044923382,4.25,4.173631678331255,4.4361244192297224,2020-08-29,2.25,Decreasing,Below Mean - 1 std,0.05487804878048852,0
2020-03-31,6,4.268750000000001,0.21474119784354856,4.25,4.054008802156452,4.483491197843549,2020-09-30,1.75,Decreasing,Below Mean - 1 std,0.01875000000000071,0
2020-04-30,6,3.083333333333333,0.37796447300922725,3.0,2.7053688603241057,3.4612978063425603,2020-10-30,1.75,Neutral,Below Mean - 1 std,0.08333333333333304,0
2020-05-31,6,2.4487179487179485,0.3401793604864124,2.5,2.108538588231536,2.7888973092043607,2020-11-30,1.75,Neutral,Below Mean - 1 std,0.051282051282051544,0
2020-06-30,6,2.2500000000000004,0.3344280270299689,2.25,1.9155719729700316,2.5844280270299693,2020-12-30,1.75,Neutral,Below Mean - 1 std,4.440892098500626e-16,0
2020-07-31,6,2.0384615384615388,0.2722860189458142,2.0,1.7661755195157245,2.310747557407353,2021-01-31,1.75,Neutral,Below Mean - 1 std,0.03846153846153877,0
2020-08-31,6,1.980263157894737,0.1579169614515252,2.0,1.8223461964432117,2.138180119346262,2021-02-28,1.75,Neutral,Below Mean - 1 std,0.019736842105263053,0
2020-09-30,6,1.8947368421052628,0.1707651594648494,2.0,1.7239716826404134,2.0655020015701124,2021-03-30,1.75,Neutral,Within 1 std,0.10526315789473717,0
2020-10-31,6,1.7567567567567568,0.07184296354836298,1.7500000000000002,1.6849137932083937,1.8285997203051199,2021-04-30,1.75,Neutral,Within 1 std,0.006756756756756577,0
2020-11-30,6,1.7500000000000002,0.08006407690254358,1.7500000000000002,1.6699359230974566,1.8300640769025438,2021-05-30,1.75,Neutral,Within 1 std,0.0,0
2020-12-31,6,1.7820512820512822,0.11725320076833019,1.7500000000000002,1.664798081282952,1.8993044828196124,2021-06-30,1.75,Neutral,Within 1 std,0.03205128205128194,0
2021-01-31,6,1.7804878048780486,0.09992375141857399,1.7500000000000002,1.6805640534594746,1.8804115562966226,2021-07-31,1.75,Neutral,Within 1 std,0.030487804878048363,0
2021-02-28,6,1.7500000000000002,0.056613851707229795,1.7500000000000002,1.6933861482927703,1.80661385170723,2021-08-28,1.75,Neutral,Within 1 std,0.0,0
2021-03-31,6,1.7937500000000002,0.09620191106369813,1.7500000000000002,1.6975480889363022,1.8899519110636982,2021-09-30,1.75,Neutral,Within 1 std,0.043749999999999956,0
2021-04-15,6,1.8397435897435896,0.1766573725052504,1.7500000000000002,1.6630862172383392,2.01640096224884,2021-10-15,2.0,Increasing,Within 1 std,0.08974358974358942,0
2021-05-14,6,1.8937499999999996,0.18680426476216574,1.7500000000000002,1.7069457352378339,2.0805542647621653,2021-11-14,2.5,Increasing,Above Mean + 1 std,0.14374999999999938,0
2021-06-15,6,2.0792682926829262,0.2819520370905523,2.0,1.7973162555923738,2.3612203297734786,2021-12-15,2.5,Neutral,Above Mean + 1 std,0.07926829268292623,0
2021-07-15,6,2.230769230769231,0.2773500981126146,2.25,1.9534191326566162,2.5081193288818455,2022-01-15,3.0,Increasing,Above Mean + 1 std,0.019230769230769162,0
2021-08-13,6,2.5231707317073164,0.2752493326457872,2.5,2.2479213990615294,2.7984200643531034,2022-02-13,4.0,Increasing,Above Mean + 1 std,0.023170731707316428,0
2021-09-15,6,2.9358974358974366,0.2672837832393242,3.0,2.668613652658112,3.203181219136761,2022-03-15,4.0,Neutral,Above Mean + 1 std,0.06410256410256343,0
2021-10-14,6,3.303571428571428,0.36432243444088613,3.25,2.939248994130542,3.667893863012314,2022-04-14,5.0,Increasing,Above Mean + 1 std,0.05357142857142794,0
2021-11-12,6,3.7916666666666674,0.4165650282539662,4.0,3.3751016384127013,4.2082316949206335,2022-05-12,6.0,Increasing,Above Mean + 1 std,0.2083333333333326,0
2021-12-14,6,4.3500000000000005,0.44144285572630443,4.5,3.908557144273696,4.791442855726305,2022-06-14,6.0,Neutral,Above Mean + 1 std,0.14999999999999947,0
2022-01-14,6,5.039473684210528,0.537531632599905,5.0,4.501942051610623,5.577005316810434,2022-07-14,7.5,Increasing,Above Mean + 1 std,0.039473684210528326,0
2022-02-15,6,6.51875,0.6942702773046805,6.5,5.824479722695319,7.213020277304681,2022-08-15,9.0,Increasing,Above Mean + 1 std,0.018749999999999822,0
2022-03-15,6,7.168749999999998,0.7346451698888555,7.125000000000001,6.434104830111143,7.903395169888854,2022-09-15,9.0,Neutral,Above Mean + 1 std,0.04374999999999751,0
2022-04-11,6,7.593749999999999,0.5361529034682514,7.5,7.057597096531747,8.12990290346825,2022-10-11,10.0,Increasing,Above Mean + 1 std,0.09374999999999911,0
2022-05-13,6,8.211538461538463,0.5457324313614467,8.0,7.665806030177016,8.75727089289991,2022-11-13,11.0,Increasing,Above Mean + 1 std,0.21153846153846345,0
2022-06-15,6,8.50581395348837,0.5963389598531689,8.5,7.909474993635202,9.10215291334154,2022-12-15,11.0,Neutral,Above Mean + 1 std,0.005813953488370771,0
2022-07-14,6,9.230263157894736,0.6886668941065823,9.0,8.541596263788154,9.918930052001318,2023-01-14,12.0,Increasing,Above Mean + 1 std,0.23026315789473628,0
2022-08-12,6,10.128205128205133,0.5817164791187135,10.0,9.54648864908642,10.709921607323846,2023-02-12,12.75,Increasing,Above Mean + 1 std,0.12820512820513308,0
2022-09-14,6,10.868421052631579,0.7414759798766222,11.0,10.126945072754957,11.6098970325082,2023-03-14,12.75,Neutral,Above Mean + 1 std,0.13157894736842124,0
2022-10-14,6,11.019230769230774,0.8629520466502264,11.0,10.156278722580547,11.882182815881,2023-04-14,13.0,Increasing,Above Mean + 1 std,0.019230769230773603,0
2022-11-15,6,11.82352941176471,0.8200365193380892,12.0,11.003492892426621,12.643565931102799,2023-05-15,13.25,Increasing,Above Mean + 1 std,0.17647058823528994,0
2022-12-13,6,11.860294117647063,0.6634139678146834,12.0,11.19688014983238,12.523708085461747,2023-06-13,,,Below Mean - 1 std,0.13970588235293668,0
2023-01-13,6,12.368055555555557,0.7158564079655898,12.5,11.652199147589968,13.083911963521146,2023-07-13,,,Below Mean - 1 std,0.13194444444444287,0
2023-02-14,6,12.810810810810807,0.7250608341464968,13.0,12.08574997666431,13.535871644957304,2023-08-14,,,Below Mean - 1 std,0.18918918918919303,0
2023-03-15,6,12.499999999999996,0.813489216819961,12.75,11.686510783180035,13.313489216819958,2023-09-15,,,Below Mean - 1 std,0.25000000000000355,0
2023-04-14,6,12.078571428571435,0.962096799756054,12.25,11.11647462881538,13.040668228327489,2023-10-14,,,Below Mean - 1 std,0.1714285714285655,0
2023-05-15,6,12.47297297297297,0.7922887551085599,12.5,11.68068421786441,13.26526172808153,2023-11-15,,,Below Mean - 1 std,0.02702702702702986,0
2014-07-01,9,4.902439024390244,0.38680602689077165,5.0,4.5156329974994724,5.289245051281015,2015-04-01,4.5,Neutral,Below Mean - 1 std,0.09756097560975618,0
2014-08-01,9,4.987179487179487,0.313871820283617,5.0,4.67330766689587,5.301051307463104,2015-05-01,4.5,Neutral,Below Mean - 1 std,0.012820512820512775,0
2014-09-01,9,5.0182926829268295,0.30305859531635454,5.0,4.715234087610475,5.321351278243184,2015-06-01,4.5,Neutral,Below Mean - 1 std,0.018292682926829507,0
2014-10-01,9,4.871794871794872,0.29731138908267984,5.0,4.574483482712193,5.169106260877552,2015-07-01,4.5,Neutral,Below Mean - 1 std,0.12820512820512775,0
2014-11-01,9,4.715277777777778,0.35432419465883924,4.75,4.360953583118938,5.069601972436617,2015-08-01,4.5,Neutral,Within 1 std,0.03472222222222232,0
2014-12-01,9,4.4391891891891895,0.3249220280687727,4.5,4.1142671611204165,4.7641112172579625,2015-09-01,4.5,Neutral,Within 1 std,0.06081081081081052,1
2015-01-01,9,4.408536585365854,0.32478886199814266,4.5,4.083747723367711,4.733325447363997,2015-10-01,4.75,Increasing,Above Mean + 1 std,0.09146341463414576,0
2015-02-01,9,4.296511627906977,0.2899908350023875,4.5,4.006520792904589,4.5865024629093645,2015-11-01,4.75,Neutral,Above Mean + 1 std,0.20348837209302317,0
2015-03-01,9,4.339285714285714,0.37376393265257196,4.5,3.9655217816331425,4.713049646938287,2015-12-01,5.5,Increasing,Above Mean + 1 std,0.1607142857142856,0
2015-04-01,9,4.329268292682927,0.3726552712890453,4.5,3.9566130213938813,4.701923563971972,2016-01-01,5.75,Increasing,Above Mean + 1 std,0.17073170731707332,0
2015-05-01,9,4.2875000000000005,0.3560376672668504,4.375,3.93146233273315,4.643537667266851,2016-02-01,6.0,Increasing,Above Mean + 1 std,0.08749999999999947,0
2015-06-01,9,4.231707317073171,0.39286704137038764,4.25,3.8388402757027835,4.624574358443559,2016-03-01,6.25,Increasing,Above Mean + 1 std,0.01829268292682862,0
2015-07-01,9,4.1875,0.44826863312288584,4.25,3.739231366877114,4.635768633122886,2016-04-01,6.5,Increasing,Above Mean + 1 std,0.0625,0
2015-08-01,9,4.38125,0.47362317326795805,4.5,3.9076268267320415,4.854873173267958,2016-05-01,6.5,Neutral,Above Mean + 1 std,0.11875000000000036,0
2015-09-01,9,4.500000000000001,0.5244044240850754,4.5,3.9755955759149257,5.024404424085076,2016-06-01,7.25,Increasing,Above Mean + 1 std,8.881784197001252e-16,0
2015-10-01,9,4.9375,0.3844058495169617,5.0,4.553094150483038,5.321905849516962,2016-07-01,7.5,Increasing,Above Mean + 1 std,0.0625,0
2015-11-01,9,5.3812500000000005,0.49995993429217506,5.5,4.881290065707826,5.881209934292175,2016-08-01,7.75,Increasing,Above Mean + 1 std,0.11874999999999947,0
2015-12-01,9,5.715116279069767,0.5076245898816284,5.75,5.207491689188139,6.222740868951396,2016-09-01,7.75,Neutral,Above Mean + 1 std,0.03488372093023262,0
2016-01-01,9,6.18452380952381,0.4588543654446066,6.25,5.7256694440792035,6.643378174968417,2016-10-01,7.75,Neutral,Above Mean + 1 std,0.0654761904761898,0
2016-02-01,9,6.482142857142857,0.4632627433087814,6.5,6.018880113834076,6.945405600451638,2016-11-01,7.75,Neutral,Above Mean + 1 std,0.017857142857143238,0
2016-03-01,9,6.448863636363638,0.4299119212609525,6.5,6.018951715102685,6.87877555762459,2016-12-01,7.75,Neutral,Above Mean + 1 std,0.051136363636362425,0
2016-04-01,9,6.598750000000001,0.43375041565043276,6.5,6.164999584349568,7.032500415650434,2017-01-01,7.5,Decreasing,Above Mean + 1 std,0.09875000000000078,0
2016-05-01,9,6.638157894736843,0.538068895735119,6.75,6.100088999001724,7.176226790471962,2017-02-01,7.5,Neutral,Above Mean + 1 std,0.11184210526315663,0
2016-06-01,9,6.676829268292682,0.5540868119004018,6.75,6.12274245639228,7.230916080193084,2017-03-01,7.25,Decreasing,Above Mean + 1 std,0.07317073170731803,0
2016-07-01,9,6.737179487179487,0.6228877938912251,6.75,6.114291693288262,7.360067281070712,2017-04-01,7.0,Decreasing,Within 1 std,0.012820512820512775,0
2016-08-01,9,6.983333333333333,0.5872702645599922,7.000000000000001,6.3960630687733415,7.570603597893325,2017-05-01,7.0,Neutral,Within 1 std,0.016666666666667496,0
2016-09-01,9,6.517441860465116,0.530036355551183,6.5,5.987405504913933,7.047478216016299,2017-06-01,6.25,Decreasing,Within 1 std,0.017441860465115866,0
2016-10-01,9,6.2976190476190474,0.4493833689749388,6.375,5.848235678644109,6.747002416593986,2017-07-01,6.25,Neutral,Within 1 std,0.07738095238095255,0
2016-11-01,9,6.172619047619047,0.372401956478903,6.25,5.800217091140143,6.54502100409795,2017-08-01,5.5,Decreasing,Below Mean - 1 std,0.07738095238095344,0
2016-12-01,9,6.172619047619048,0.3923354682262861,6.25,5.780283579392762,6.564954515845335,2017-09-01,5.25,Decreasing,Below Mean - 1 std,0.07738095238095166,0
2017-01-01,9,5.923076923076923,0.34959490727166387,6.0,5.57348201580526,6.272671830348587,2017-10-01,5.25,Neutral,Below Mean - 1 std,0.07692307692307665,0
2017-02-01,9,6.05625,0.3125961390578041,6.0,5.743653860942196,6.368846139057805,2017-11-01,5.0,Decreasing,Below Mean - 1 std,0.056250000000000355,0
2017-03-01,9,5.9125,0.2917124506190194,6.0,5.62078754938098,6.2042124506190195,2017-12-01,4.75,Decreasing,Below Mean - 1 std,0.08750000000000036,0
2017-04-01,9,5.621621621621622,0.33135675230376227,5.5,5.29026486931786,5.952978373925384,2018-01-01,4.75,Neutral,Below Mean - 1 std,0.12162162162162193,0
2017-05-01,9,5.306818181818182,0.29953275805845614,5.25,5.0072854237597255,5.606350939876638,2018-02-01,4.5,Decreasing,Below Mean - 1 std,0.05681818181818166,0
2017-06-01,9,5.095238095238096,0.3310753955487281,5.0,4.764162699689368,5.426313490786824,2018-03-01,4.5,Neutral,Below Mean - 1 std,0.09523809523809579,0
2017-07-01,9,4.725609756097561,0.3526900110613271,4.75,4.372919745036234,5.078299767158888,2018-04-01,4.5,Neutral,Within 1 std,0.024390243902439046,0
2017-08-01,9,4.646341463414634,0.306061726597438,4.5,4.340279736817196,4.952403190012072,2018-05-01,4.25,Decreasing,Below Mean - 1 std,0.14634146341463428,0
2017-09-01,9,4.5375,0.23717082451262853,4.5,4.300329175487371,4.774670824512628,2018-06-01,4.25,Neutral,Below Mean - 1 std,0.037499999999999645,0
2017-10-01,9,4.573863636363636,0.2779678407791081,4.5,4.295895795584528,4.851831477142744,2018-07-01,4.25,Neutral,Below Mean - 1 std,0.0738636363636358,0
2017-11-01,9,4.345238095238095,0.2645312291512728,4.5,4.080706866086822,4.609769324389368,2018-08-01,4.25,Neutral,Within 1 std,0.1547619047619051,0
2017-12-01,9,4.1625,0.22324816592694177,4.25,3.939251834073058,4.385748165926941,2018-09-01,4.25,Neutral,Within 1 std,0.08750000000000036,1
2018-01-01,9,4.146341463414634,0.21633025791091862,4.25,3.9300112055037157,4.362671721325553,2018-10-01,4.25,Neutral,Within 1 std,0.10365853658536572,1
2018-02-28,9,4.207317073170732,0.20079871003375374,4.25,4.006518363136979,4.408115783204486,2018-11-28,4.25,Neutral,Within 1 std,0.042682926829267664,1
2018-03-31,9,4.199999999999999,0.2347939631425921,4.25,3.965206036857407,4.4347939631425914,2018-12-31,4.25,Neutral,Within 1 std,0.05000000000000071,1
2018-04-30,9,4.175,0.22072142786315227,4.25,3.9542785721368476,4.395721427863152,2019-01-30,4.25,Neutral,Within 1 std,0.07500000000000018,1
2018-05-31,9,4.195121951219512,0.24693239916239745,4.25,3.948189552057115,4.44205435038191,2019-02-28,4.25,Neutral,Within 1 std,0.05487804878048763,1
2018-06-30,9,4.34375,0.26965968581500294,4.25,4.074090314184997,4.613409685815003,2019-03-30,4.25,Neutral,Within 1 std,0.09375,1
2018-07-31,9,4.463414634146342,0.26552410207076743,4.5,4.197890532075575,4.728938736217109,2019-04-30,4.25,Neutral,Within 1 std,0.036585365853658125,0
2018-08-31,9,4.475609756097561,0.25498086967935263,4.5,4.220628886418209,4.730590625776913,2019-05-31,4.25,Neutral,Within 1 std,0.024390243902439046,0
2018-09-30,9,4.609756097560976,0.27978105551375393,4.5,4.329975042047222,4.8895371530747305,2019-06-30,4.25,Neutral,Below Mean - 1 std,0.10975609756097615,0
2018-10-31,9,4.664473684210526,0.29794519148091697,4.75,4.366528492729609,4.9624188756914425,2019-07-31,4.25,Neutral,Below Mean - 1 std,0.08552631578947434,0
2018-11-30,9,4.79375,0.32956605112068516,4.75,4.464183948879315,5.123316051120685,2019-08-30,4.25,Neutral,Below Mean - 1 std,0.04375000000000018,0
2018-12-31,9,4.798780487804879,0.2635070693733968,4.75,4.5352734184314825,5.0622875571782755,2019-09-30,4.25,Neutral,Below Mean - 1 std,0.04878048780487898,0
2019-01-31,9,4.7875,0.18388611302679334,4.75,4.603613886973206,4.971386113026793,2019-10-31,4.25,Neutral,Below Mean - 1 std,0.037499999999999645,0
2019-02-28,9,4.7125,0.20839742603853637,4.75,4.504102573961464,4.920897426038537,2019-11-28,4.25,Neutral,Below Mean - 1 std,0.037499999999999645,0
2019-03-31,9,4.5875,0.21595049290199686,4.5,4.3715495070980035,4.803450492901997,2019-12-31,4.25,Neutral,Below Mean - 1 std,0.08750000000000036,0
2019-04-30,9,4.519230769230769,0.25251768687803794,4.5,4.266713082352731,4.771748456108807,2020-01-30,4.25,Neutral,Below Mean - 1 std,0.019230769230769162,0
2019-05-31,9,4.5426829268292686,0.2675259276242563,4.5,4.275156999205012,4.810208854453525,2020-02-29,4.25,Neutral,Below Mean - 1 std,0.04268292682926855,0
2019-06-30,9,4.5256410256410255,0.31306460466436825,4.5,4.212576420976657,4.838705630305394,2020-03-30,3.75,Decreasing,Below Mean - 1 std,0.02564102564102555,0
2019-07-31,9,4.493421052631579,0.3209300362905544,4.5,4.1724910163410245,4.814351088922133,2020-04-30,3.75,Neutral,Below Mean - 1 std,0.00657894736842124,0
2019-08-31,9,4.481707317073171,0.3325575321581543,4.5,4.149149784915017,4.814264849231326,2020-05-31,3.25,Decreasing,Below Mean - 1 std,0.01829268292682862,0
2019-09-30,9,4.468750000000001,0.32614443473358895,4.5,4.142605565266412,4.79489443473359,2020-06-30,2.75,Decreasing,Below Mean - 1 std,0.031249999999999112,0
2019-10-31,9,4.4312499999999995,0.29950546846597914,4.5,4.131744531534021,4.730755468465978,2020-07-31,2.5,Neutral,Below Mean - 1 std,0.06875000000000053,0
2019-11-30,9,4.398809523809525,0.24105664126368442,4.375,4.15775288254584,4.639866165073209,2020-08-30,2.25,Decreasing,Below Mean - 1 std,0.023809523809524613,0
2019-12-31,9,4.376829268292683,0.302303151028816,4.25,4.074526117263867,4.679132419321499,2020-09-30,1.75,Decreasing,Below Mean - 1 std,0.12682926829268304,0
2020-01-31,9,4.378205128205128,0.24915511755649006,4.5,4.129050010648638,4.627360245761618,2020-10-31,1.75,Neutral,Below Mean - 1 std,0.12179487179487225,0
2020-02-29,9,4.353658536585366,0.22343630073872175,4.25,4.130222235846644,4.577094837324087,2020-11-29,1.75,Neutral,Below Mean - 1 std,0.10365853658536572,0
2020-03-31,9,4.2875000000000005,0.2371708245126285,4.25,4.050329175487372,4.524670824512629,2020-12-31,1.75,Neutral,Below Mean - 1 std,0.03750000000000053,0
2020-04-30,9,3.1136363636363638,0.41027291360308404,3.0,2.7033634500332795,3.523909277239448,2021-01-30,1.75,Neutral,Below Mean - 1 std,0.11363636363636376,0
2020-05-31,9,2.4391891891891895,0.3791685229139791,2.5,2.0600206662752103,2.8183577121031687,2021-02-28,1.75,Neutral,Below Mean - 1 std,0.06081081081081052,0
2020-06-30,9,2.3618421052631584,0.40142216951637255,2.25,1.9604199357467857,2.763264274779531,2021-03-30,1.75,Neutral,Below Mean - 1 std,0.11184210526315841,0
2020-07-31,9,2.0961538461538463,0.3068054019339791,2.0,1.789348444219867,2.4029592480878255,2021-04-30,1.75,Neutral,Below Mean - 1 std,0.09615384615384626,0
2020-08-31,9,2.052631578947368,0.23363964179706548,2.0,1.8189919371503027,2.2862712207444336,2021-05-31,1.75,Neutral,Below Mean - 1 std,0.05263157894736814,0
2020-09-30,9,1.9605263157894737,0.26333564409499255,2.0,1.6971906716944811,2.2238619598844664,2021-06-30,1.75,Neutral,Within 1 std,0.03947368421052633,0
2020-10-31,9,1.8378378378378377,0.1689039032365105,1.7500000000000002,1.6689339346013272,2.0067417410743484,2021-07-31,1.75,Neutral,Within 1 std,0.0878378378378375,0
2020-11-30,9,1.8250000000000002,0.19774368283857788,1.7500000000000002,1.6272563171614223,2.022743682838578,2021-08-30,1.75,Neutral,Within 1 std,0.07499999999999996,0
2020-12-31,9,1.8846153846153846,0.25550616589373454,1.7500000000000002,1.62910921872165,2.140121550509119,2021-09-30,1.75,Neutral,Within 1 std,0.13461538461538436,0
2021-01-31,9,1.8841463414634145,0.19443476553533373,1.7500000000000002,1.6897115759280807,2.0785811069987483,2021-10-31,2.0,Neutral,Within 1 std,0.1341463414634143,0
2021-02-28,9,1.8437500000000002,0.20945212414223038,1.7500000000000002,1.6342978758577698,2.0532021241422305,2021-11-28,2.5,Increasing,Above Mean + 1 std,0.09375,0
