projection_date,projected_months,mean,std,median,mean-1std,mean+1std,projected_date,actual_rate,actual_rate_direction,classification,mean_v_median,median_accuracy
2021-03-31,9,1.925,0.2606697488177674,1.7500000000000002,1.6643302511822327,2.1856697488177677,2021-12-31,3.0,Increasing,Above Mean + 1 std,0.17499999999999982,0
2021-04-15,9,2.0337837837837838,0.28359156224079407,2.0,1.7501922215429897,2.317375346024578,2022-01-15,3.0,Increasing,Above Mean + 1 std,0.03378378378378377,0
2021-05-14,9,2.125,0.34263486198670534,2.0,1.7823651380132945,2.4676348619867055,2022-02-14,4.0,Increasing,Above Mean + 1 std,0.125,0
2021-06-15,9,2.375,0.3618178577159537,2.25,2.0131821422840463,2.7368178577159537,2022-03-15,4.0,Neutral,Above Mean + 1 std,0.125,0
2021-07-15,9,2.5337837837837838,0.3127063883026462,2.5,2.221077395481138,2.8464901720864297,2022-04-15,5.0,Increasing,Above Mean + 1 std,0.03378378378378377,0
2021-08-13,9,2.8780487804878043,0.3877900173560114,3.0,2.490258763131793,3.2658387978438155,2022-05-13,6.0,Increasing,Above Mean + 1 std,0.12195121951219567,0
2021-09-15,9,3.314102564102564,0.3475380929421752,3.5000000000000004,2.966564471160389,3.661640657044739,2022-06-15,6.0,Neutral,Above Mean + 1 std,0.18589743589743657,0
2021-10-14,9,3.6607142857142874,0.4744105089587002,3.75,3.186303776755587,4.135124794672987,2022-07-14,7.5,Increasing,Above Mean + 1 std,0.08928571428571264,0
2021-11-12,9,4.13690476190476,0.4788272670641139,4.25,3.6580774948406463,4.615732028968874,2022-08-12,9.0,Increasing,Above Mean + 1 std,0.11309523809523991,0
2021-12-14,9,4.687500000000002,0.47281887896708635,4.75,4.214681121032916,5.160318878967088,2022-09-14,9.0,Neutral,Above Mean + 1 std,0.062499999999998224,0
2022-01-14,9,5.197368421052633,0.6210221922766869,5.25,4.576346228775946,5.81839061332932,2022-10-14,10.0,Increasing,Above Mean + 1 std,0.05263157894736725,0
2022-02-15,9,6.65625,0.6995591560550921,6.5,5.956690843944908,7.355809156055092,2022-11-15,11.0,Increasing,Above Mean + 1 std,0.15625,0
2022-03-15,9,7.2195121951219505,0.696408469289081,7.000000000000001,6.523103725832869,7.915920664411032,2022-12-15,11.0,Neutral,Above Mean + 1 std,0.21951219512194964,0
2022-04-11,9,7.572368421052632,0.46100615116096927,7.5,7.1113622698916625,8.033374572213601,2023-01-11,12.0,Increasing,Above Mean + 1 std,0.07236842105263186,0
2022-05-13,9,8.159722222222223,0.5860057830583054,8.0,7.573716439163918,8.74572800528053,2023-02-13,12.75,Increasing,Above Mean + 1 std,0.1597222222222232,0
2022-06-15,9,8.273809523809524,0.702368648881394,8.0,7.57144087492813,8.976178172690918,2023-03-15,12.75,Neutral,Above Mean + 1 std,0.2738095238095237,0
2022-07-14,9,8.878947368421048,0.8757723679120578,9.0,8.00317500050899,9.754719736333106,2023-04-14,13.0,Increasing,Above Mean + 1 std,0.12105263157895152,0
2022-08-12,9,9.750000000000004,0.8429272304235242,10.0,8.90707276957648,10.592927230423527,2023-05-12,13.25,Increasing,Above Mean + 1 std,0.24999999999999645,0
2022-09-14,9,10.256578947368421,1.0058726917345158,10.0,9.250706255633906,11.262451639102936,2023-06-14,,,Below Mean - 1 std,0.25657894736842124,0
2022-10-14,9,10.070512820512821,1.169723198741229,10.0,8.900789621771592,11.24023601925405,2023-07-14,,,Below Mean - 1 std,0.07051282051282115,0
2022-11-15,9,10.83088235294118,1.1897933807052419,11.0,9.641088972235938,12.02067573364642,2023-08-15,,,Below Mean - 1 std,0.1691176470588207,0
2022-12-13,9,10.654411764705882,0.830331044520052,10.625,9.82408072018583,11.484742809225935,2023-09-13,,,Below Mean - 1 std,0.02941176470588225,0
2023-01-13,9,10.892857142857142,1.041925738091482,11.0,9.85093140476566,11.934782880948624,2023-10-13,,,Below Mean - 1 std,0.10714285714285765,0
2023-02-14,9,11.47972972972973,1.1309693150530618,11.5,10.348760414676669,12.610699044782791,2023-11-14,,,Below Mean - 1 std,0.020270270270270174,0
2023-03-15,9,11.17361111111111,1.1065058331207112,11.0,10.0671052779904,12.280116944231821,2023-12-15,,,Below Mean - 1 std,0.17361111111111072,0
2023-04-14,9,10.916666666666668,1.2194175522218287,11.0,9.697249114444839,12.136084218888497,2024-01-14,,,Below Mean - 1 std,0.08333333333333215,0
2023-05-15,9,11.21527777777778,1.1924655996502374,11.125,10.022812178127543,12.407743377428018,2024-02-15,,,Below Mean - 1 std,0.09027777777778034,0
2014-07-01,11,4.981707317073171,0.41604628612105404,5.0,4.565661030952118,5.397753603194225,2015-06-01,4.5,Neutral,Below Mean - 1 std,0.01829268292682862,0
2014-08-01,11,5.019230769230769,0.35067892508963855,5.0,4.66855184414113,5.369909694320408,2015-07-01,4.5,Neutral,Below Mean - 1 std,0.019230769230769162,0
2014-09-01,11,5.042682926829268,0.31075733611810274,5.0,4.731925590711165,5.3534402629473705,2015-08-01,4.5,Neutral,Below Mean - 1 std,0.042682926829267664,0
2014-10-01,11,4.901315789473684,0.28792989999567964,5.0,4.613385889478004,5.189245689469364,2015-09-01,4.5,Neutral,Below Mean - 1 std,0.09868421052631593,0
2014-11-01,11,4.735714285714286,0.3635145899999849,4.75,4.372199695714301,5.099228875714271,2015-10-01,4.75,Increasing,Within 1 std,0.014285714285714235,1
2014-12-01,11,4.418918918918919,0.3064925573120621,4.5,4.1124263616068575,4.725411476230981,2015-11-01,4.75,Neutral,Above Mean + 1 std,0.0810810810810807,0
2015-01-01,11,4.384146341463414,0.3216051586165564,4.5,4.062541182846858,4.705751500079971,2015-12-01,5.5,Increasing,Above Mean + 1 std,0.11585365853658569,0
2015-02-01,11,4.2559523809523805,0.2894912233709803,4.375,3.9664611575814,4.545443604323361,2016-01-01,5.75,Increasing,Above Mean + 1 std,0.11904761904761951,0
2015-03-01,11,4.303571428571428,0.4151686194528642,4.5,3.888402809118564,4.7187400480242925,2016-02-01,6.0,Increasing,Above Mean + 1 std,0.19642857142857206,0
2015-04-01,11,4.2439024390243905,0.4126431754481118,4.25,3.8312592635762788,4.656545614472503,2016-03-01,6.25,Increasing,Above Mean + 1 std,0.0060975609756095395,0
2015-05-01,11,4.1937500000000005,0.39826345809185415,4.25,3.7954865419081463,4.592013458091855,2016-04-01,6.5,Increasing,Above Mean + 1 std,0.05624999999999947,0
2015-06-01,11,4.163414634146342,0.4241203234702244,4.0,3.739294310676118,4.587534957616566,2016-05-01,6.5,Neutral,Above Mean + 1 std,0.16341463414634205,0
2015-07-01,11,4.142045454545454,0.461915020602197,4.25,3.680130433943257,4.603960475147651,2016-06-01,7.25,Increasing,Above Mean + 1 std,0.10795454545454586,0
2015-08-01,11,4.35,0.4928982835725014,4.5,3.8571017164274983,4.842898283572501,2016-07-01,7.5,Increasing,Above Mean + 1 std,0.15000000000000036,0
2015-09-01,11,4.420731707317073,0.5685481080959744,4.5,3.8521835992210987,4.989279815413048,2016-08-01,7.75,Increasing,Above Mean + 1 std,0.07926829268292668,0
2015-10-01,11,4.75,0.5477225575051653,4.75,4.202277442494835,5.297722557505165,2016-09-01,7.75,Neutral,Above Mean + 1 std,0.0,0
2015-11-01,11,5.175000000000001,0.6076436202502001,5.25,4.567356379749801,5.782643620250201,2016-10-01,7.75,Neutral,Above Mean + 1 std,0.07499999999999929,0
2015-12-01,11,5.5058139534883725,0.6135580562359949,5.5,4.892255897252378,6.119372009724367,2016-11-01,7.75,Neutral,Above Mean + 1 std,0.0058139534883725474,0
2016-01-01,11,5.952380952380952,0.5127582491460898,6.0,5.439622703234862,6.465139201527041,2016-12-01,7.75,Neutral,Above Mean + 1 std,0.04761904761904834,0
2016-02-01,11,6.226190476190475,0.5571309448084723,6.25,5.669059531382003,6.783321420998948,2017-01-01,7.5,Decreasing,Above Mean + 1 std,0.023809523809524613,0
2016-03-01,11,6.191860465116279,0.5256436227727712,6.0,5.666216842343507,6.717504087889051,2017-02-01,7.5,Neutral,Above Mean + 1 std,0.19186046511627897,0
2016-04-01,11,6.34875,0.565287253957826,6.25,5.783462746042174,6.914037253957826,2017-03-01,7.25,Decreasing,Above Mean + 1 std,0.0987499999999999,0
2016-05-01,11,6.263157894736842,0.6094619038408274,6.25,5.653695990896014,6.872619798577669,2017-04-01,7.0,Decreasing,Above Mean + 1 std,0.013157894736841591,0
2016-06-01,11,6.347560975609756,0.6419648763281559,6.25,5.705596099281601,6.989525851937912,2017-05-01,7.0,Neutral,Above Mean + 1 std,0.09756097560975618,0
2016-07-01,11,6.384615384615386,0.6459543985609534,6.25,5.738660986054432,7.03056978317634,2017-06-01,6.25,Decreasing,Within 1 std,0.1346153846153859,1
2016-08-01,11,6.611111111111111,0.599610563851929,6.5,6.011500547259182,7.21072167496304,2017-07-01,6.25,Neutral,Within 1 std,0.11111111111111072,0
2016-09-01,11,6.244186046511628,0.4954806831953312,6.25,5.748705363316297,6.7396667297069595,2017-08-01,5.5,Decreasing,Below Mean - 1 std,0.005813953488371659,0
2016-10-01,11,6.0059523809523805,0.44683198961736387,6.0,5.559120391335017,6.452784370569744,2017-09-01,5.25,Decreasing,Below Mean - 1 std,0.005952380952380487,0
2016-11-01,11,5.928571428571429,0.39542241339790235,6.0,5.533149015173526,6.323993841969331,2017-10-01,5.25,Neutral,Below Mean - 1 std,0.07142857142857117,0
2016-12-01,11,6.071428571428572,0.39925889533637987,6.0,5.672169676092192,6.470687466764952,2017-11-01,5.0,Decreasing,Below Mean - 1 std,0.07142857142857206,0
2017-01-01,11,5.903846153846153,0.3275476291972091,6.0,5.576298524648944,6.231393783043362,2017-12-01,4.75,Decreasing,Below Mean - 1 std,0.0961538461538467,0
2017-02-01,11,5.9625,0.27473763708448984,6.0,5.68776236291551,6.23723763708449,2018-01-01,4.75,Neutral,Below Mean - 1 std,0.037499999999999645,0
2017-03-01,11,5.71875,0.3110543484542656,5.75,5.407695651545734,6.029804348454266,2018-02-01,4.5,Decreasing,Below Mean - 1 std,0.03125,0
2017-04-01,11,5.465277777777778,0.38337215124367885,5.5,5.081905626534099,5.848649929021456,2018-03-01,4.5,Neutral,Below Mean - 1 std,0.03472222222222232,0
2017-05-01,11,5.085227272727273,0.31871463241169085,5.0,4.766512640315582,5.403941905138964,2018-04-01,4.5,Neutral,Below Mean - 1 std,0.08522727272727337,0
2017-06-01,11,4.958333333333333,0.3399994021993786,5.0,4.618333931133955,5.2983327355327114,2018-05-01,4.25,Decreasing,Below Mean - 1 std,0.04166666666666696,0
2017-07-01,11,4.634146341463414,0.37122079420310017,4.5,4.2629255472603145,5.005367135666514,2018-06-01,4.25,Neutral,Below Mean - 1 std,0.1341463414634143,0
2017-08-01,11,4.603658536585366,0.3707071357389885,4.5,4.232951400846377,4.974365672324354,2018-07-01,4.25,Neutral,Within 1 std,0.10365853658536572,0
2017-09-01,11,4.531249999999999,0.26667167463246266,4.5,4.264578325367537,4.7979216746324616,2018-08-01,4.25,Neutral,Below Mean - 1 std,0.031249999999999112,0
2017-10-01,11,4.556818181818182,0.2794493982340299,4.5,4.277368783584151,4.836267580052212,2018-09-01,4.25,Neutral,Below Mean - 1 std,0.05681818181818166,0
2017-11-01,11,4.333333333333334,0.2686158438080584,4.5,4.064717489525275,4.6019491771413925,2018-10-01,4.25,Neutral,Within 1 std,0.16666666666666607,0
2017-12-01,11,4.175,0.25444761689508805,4.25,3.9205523831049116,4.429447616895088,2018-11-01,4.25,Neutral,Within 1 std,0.07500000000000018,1
2018-01-01,11,4.166666666666666,0.23208142669736814,4.25,3.934585239969298,4.398748093364034,2018-12-01,4.25,Neutral,Within 1 std,0.08333333333333393,1
2018-02-28,11,4.2250000000000005,0.22503560971771927,4.25,3.9999643902822815,4.45003560971772,2019-01-28,4.25,Neutral,Within 1 std,0.024999999999999467,1
2018-03-31,11,4.243421052631579,0.24991107949211855,4.25,3.99350997313946,4.493332132123697,2019-02-28,4.25,Neutral,Within 1 std,0.00657894736842124,1
2018-04-30,11,4.2625,0.30982832301710184,4.25,3.9526716769828982,4.572328323017102,2019-03-30,4.25,Neutral,Within 1 std,0.012500000000000178,1
2018-05-31,11,4.317073170731708,0.3623895963078894,4.25,3.954683574423818,4.679462767039597,2019-04-30,4.25,Neutral,Within 1 std,0.0670731707317076,1
2018-06-30,11,4.3999999999999995,0.36162028533978935,4.5,4.03837971466021,4.761620285339789,2019-05-30,4.25,Neutral,Within 1 std,0.10000000000000053,0
2018-07-31,11,4.55952380952381,0.3570266942329218,4.5,4.202497115290888,4.916550503756732,2019-06-30,4.25,Neutral,Within 1 std,0.0595238095238102,0
2018-08-31,11,4.652439024390244,0.36175807169851,4.75,4.2906809526917336,5.014197096088754,2019-07-31,4.25,Neutral,Below Mean - 1 std,0.09756097560975618,0
2018-09-30,11,4.668750000000001,0.31208305518456647,4.75,4.3566669448154345,4.980833055184568,2019-08-30,4.25,Neutral,Below Mean - 1 std,0.08124999999999893,0
2018-10-31,11,4.743421052631579,0.3209300362905545,4.75,4.4224910163410245,5.064351088922133,2019-09-30,4.25,Neutral,Below Mean - 1 std,0.00657894736842124,0
2018-11-30,11,4.90625,0.39503123862193396,4.875,4.511218761378066,5.301281238621934,2019-10-30,4.25,Neutral,Below Mean - 1 std,0.03125,0
2018-12-31,11,4.825,0.28419928002940265,4.75,4.540800719970598,5.109199280029403,2019-11-30,4.25,Neutral,Below Mean - 1 std,0.07500000000000018,0
2019-01-31,11,4.825,0.18081014266989487,4.75,4.6441898573301055,5.005810142669895,2019-12-31,4.25,Neutral,Below Mean - 1 std,0.07500000000000018,0
2019-02-28,11,4.782894736842104,0.21094264488483594,4.75,4.571952091957268,4.993837381726941,2020-01-28,4.25,Neutral,Below Mean - 1 std,0.03289473684210442,0
2019-03-31,11,4.621794871794871,0.2424640157227004,4.75,4.379330856072171,4.864258887517572,2020-02-29,4.25,Neutral,Below Mean - 1 std,0.12820512820512864,0
2019-04-30,11,4.647435897435898,0.2733680567786526,4.75,4.374067840657245,4.92080395421455,2020-03-30,3.75,Decreasing,Below Mean - 1 std,0.1025641025641022,0
2019-05-31,11,4.68125,0.2654670533423237,4.75,4.415782946657677,4.946717053342324,2020-04-30,3.75,Neutral,Below Mean - 1 std,0.06874999999999964,0
2019-06-30,11,4.564102564102565,0.3330379933179582,4.5,4.231064570784606,4.897140557420523,2020-05-30,3.25,Decreasing,Below Mean - 1 std,0.06410256410256476,0
2019-07-31,11,4.552631578947368,0.39058988106712905,4.5,4.162041697880239,4.943221460014497,2020-06-30,2.75,Decreasing,Below Mean - 1 std,0.05263157894736814,0
2019-08-31,11,4.560975609756098,0.38234673320200324,4.5,4.178628876554095,4.943322342958101,2020-07-31,2.5,Neutral,Below Mean - 1 std,0.06097560975609806,0
2019-09-30,11,4.49375,0.34197531399885484,4.5,4.151774686001145,4.835725313998855,2020-08-30,2.25,Decreasing,Below Mean - 1 std,0.006249999999999645,0
2019-10-31,11,4.45,0.3262058497486769,4.5,4.123794150251324,4.776205849748677,2020-09-30,1.75,Decreasing,Below Mean - 1 std,0.04999999999999982,0
2019-11-30,11,4.428571428571429,0.2776519265816369,4.5,4.150919501989792,4.706223355153066,2020-10-30,1.75,Neutral,Below Mean - 1 std,0.07142857142857117,0
2019-12-31,11,4.376829268292683,0.31246951070776674,4.25,4.064359757584916,4.68929877900045,2020-11-30,1.75,Neutral,Below Mean - 1 std,0.12682926829268304,0
2020-01-31,11,4.3881578947368425,0.2445166800606464,4.5,4.1436412146761965,4.6326745747974885,2020-12-31,1.75,Neutral,Below Mean - 1 std,0.11184210526315752,0
2020-02-29,11,4.406249999999999,0.2574996888223163,4.5,4.1487503111776824,4.663749688822316,2021-01-29,1.75,Neutral,Below Mean - 1 std,0.09375000000000089,0
2020-03-31,11,4.296052631578948,0.2386282812545681,4.25,4.057424350324379,4.534680912833516,2021-02-28,1.75,Neutral,Below Mean - 1 std,0.04605263157894779,0
2020-04-30,11,3.204545454545454,0.4696014993394061,3.25,2.734943955206048,3.6741469538848603,2021-03-30,1.75,Neutral,Below Mean - 1 std,0.04545454545454586,0
2020-05-31,11,2.5486111111111107,0.458333333333333,2.5,2.0902777777777777,3.0069444444444438,2021-04-30,1.75,Neutral,Below Mean - 1 std,0.048611111111110716,0
2020-06-30,11,2.4210526315789473,0.4580557588723569,2.25,1.9629968727065905,2.879108390451304,2021-05-30,1.75,Neutral,Below Mean - 1 std,0.17105263157894735,0
2020-07-31,11,2.198717948717949,0.39810194070825816,2.0,1.8006160080096907,2.596819889426207,2021-06-30,1.75,Neutral,Below Mean - 1 std,0.1987179487179489,0
2020-08-31,11,2.1513157894736836,0.32642346110561715,2.0,1.8248923283680665,2.477739250579301,2021-07-31,1.75,Neutral,Below Mean - 1 std,0.15131578947368363,0
2020-09-30,11,2.0394736842105265,0.35128295646811375,2.0,1.6881907277424129,2.3907566406786405,2021-08-30,1.75,Neutral,Within 1 std,0.03947368421052655,0
2020-10-31,11,1.925675675675676,0.26916063502571724,1.7500000000000002,1.656515040649959,2.1948363107013935,2021-09-30,1.75,Neutral,Within 1 std,0.17567567567567588,0
2020-11-30,11,1.9875,0.27121521400484205,2.0,1.716284785995158,2.258715214004842,2021-10-30,2.0,Increasing,Within 1 std,0.012499999999999956,1
2020-12-31,11,2.0,0.3088603840606711,2.0,1.6911396159393288,2.308860384060671,2021-11-30,2.5,Increasing,Above Mean + 1 std,0.0,0
2021-01-31,11,1.982142857142857,0.283665344860038,2.0,1.6984775122828188,2.265808202002895,2021-12-31,3.0,Increasing,Above Mean + 1 std,0.017857142857143016,0
2021-02-28,11,2.0067567567567566,0.2915862179913902,2.0,1.7151705387653664,2.298342974748147,2022-01-28,3.0,Neutral,Above Mean + 1 std,0.006756756756756577,0
2021-03-31,11,2.0263157894736845,0.30084045383371116,2.0,1.7254753356399735,2.3271562433073956,2022-02-28,4.0,Increasing,Above Mean + 1 std,0.026315789473684514,0
2021-04-15,11,2.1527777777777772,0.3177924849521516,2.0,1.8349852928256256,2.470570262729929,2022-03-15,4.0,Neutral,Above Mean + 1 std,0.15277777777777724,0
2021-05-14,11,2.4121621621621623,0.36427351701049476,2.25,2.0478886451516676,2.776435679172657,2022-04-14,5.0,Increasing,Above Mean + 1 std,0.16216216216216228,0
2021-06-15,11,2.52027027027027,0.37904475319535147,2.5,2.141225517074919,2.8993150234656215,2022-05-15,6.0,Increasing,Above Mean + 1 std,0.020270270270270174,0
2021-07-15,11,2.72972972972973,0.3650455564148923,2.75,2.3646841733148376,3.094775286144622,2022-06-15,6.0,Neutral,Above Mean + 1 std,0.020270270270270174,0
2021-08-13,11,3.189024390243902,0.48983571163222045,3.25,2.6991886786116814,3.6788601018761224,2022-07-13,7.5,Increasing,Above Mean + 1 std,0.06097560975609806,0
2021-09-15,11,3.4679487179487185,0.3981019407082581,3.5000000000000004,3.0698467772404605,3.8660506586569765,2022-08-15,9.0,Increasing,Above Mean + 1 std,0.03205128205128194,0
2021-10-14,11,3.8353658536585367,0.49563644721194394,4.0,3.3397294064465926,4.33100230087048,2022-09-14,9.0,Neutral,Above Mean + 1 std,0.16463414634146334,0
2021-11-12,11,4.36309523809524,0.4724171786763035,4.5,3.8906780594189363,4.835512416771543,2022-10-12,10.0,Increasing,Above Mean + 1 std,0.13690476190476009,0
2021-12-14,11,4.756250000000002,0.5015600661934718,4.75,4.254689933806531,5.257810066193474,2022-11-14,11.0,Increasing,Above Mean + 1 std,0.006250000000002309,0
2022-01-14,11,5.230263157894738,0.6508351675829535,5.5,4.5794279903117845,5.881098325477692,2022-12-14,11.0,Neutral,Above Mean + 1 std,0.26973684210526194,0
2022-02-15,11,6.547297297297297,0.6477467296913398,6.5,5.899550567605957,7.195044026988637,2023-01-15,12.0,Increasing,Above Mean + 1 std,0.04729729729729737,0
2022-03-15,11,7.11842105263158,0.7230211626964802,7.000000000000001,6.395399889935099,7.84144221532806,2023-02-15,12.75,Increasing,Above Mean + 1 std,0.11842105263157876,0
2022-04-11,11,7.328947368421053,0.5486631885340467,7.249999999999999,6.780284179887007,7.8776105569551,2023-03-11,12.75,Neutral,Above Mean + 1 std,0.07894736842105399,0
2022-05-13,11,7.730555555555557,0.8413660472094328,7.75,6.889189508346124,8.57192160276499,2023-04-13,13.0,Increasing,Above Mean + 1 std,0.019444444444443043,0
2022-06-15,11,8.041666666666664,0.8243931002500183,8.0,7.217273566416646,8.866059766916683,2023-05-15,13.25,Increasing,Above Mean + 1 std,0.0416666666666643,0
2022-07-14,11,8.535526315789472,0.9440358942111577,8.5,7.591490421578314,9.47956221000063,2023-06-14,,,Below Mean - 1 std,0.03552631578947185,0
2022-08-12,11,9.044871794871796,1.0557982058859179,9.0,7.989073588985878,10.100670000757713,2023-07-12,,,Below Mean - 1 std,0.0448717948717956,0
2022-09-14,11,9.782894736842108,1.0577434111140938,9.75,8.725151325728014,10.840638147956202,2023-08-14,,,Below Mean - 1 std,0.032894736842107974,0
2022-10-14,11,9.339743589743591,1.1802753630079779,9.5,8.159468226735614,10.520018952751569,2023-09-14,,,Below Mean - 1 std,0.1602564102564088,0
2022-11-15,11,9.602941176470592,1.1760192984701778,9.625,8.426921878000414,10.77896047494077,2023-10-15,,,Below Mean - 1 std,0.02205882352940769,0
2022-12-13,11,9.948529411764707,0.8089916370431183,10.0,9.139537774721589,10.757521048807824,2023-11-13,,,Below Mean - 1 std,0.05147058823529349,0
2023-01-13,11,10.083333333333334,1.1417405259389806,10.0,8.941592807394354,11.225073859272314,2023-12-13,,,Below Mean - 1 std,0.08333333333333393,0
2023-02-14,11,10.271428571428572,1.1778773102420992,10.0,9.093551261186473,11.449305881670671,2024-01-14,,,Below Mean - 1 std,0.27142857142857224,0
2023-03-15,11,10.643939393939396,1.1826055433711213,10.5,9.461333850568275,11.826544937310517,2024-02-15,,,Below Mean - 1 std,0.14393939393939625,0
2023-04-14,11,10.265625000000002,1.3424482629545322,10.0,8.92317673704547,11.608073262954534,2024-03-14,,,Below Mean - 1 std,0.2656250000000018,0
2023-05-15,11,9.972222222222221,1.4277577047566858,9.75,8.544464517465535,11.399979926978908,2024-04-15,,,Below Mean - 1 std,0.22222222222222143,0
